transaction_id,bill_no,transaction_date,delivery_date,delivery_lead_time_days,customer_id,customer_pk,customer_code,customer_name,customer_channel,customer_city_prov,product_id,product_pk,product_code,product_name,product_size,category_id,category_name,quantity,selling_price,total_revenue,base_price,gross_profit,margin_percent,payment_type,payment_status,is_credit,is_paid,delivery_status,delivery_vehicle,is_delivered,salesman_name,salesman_id
bc9332d5-8f0f-4b0a-bbaa-df5ad8ceb34e,TRX-2026-00126,2026-03-13 00:00:00,,,44afdb51-a4d9-42df-85c2-9cf2cc694c8a,44afdb51-a4d9-42df-85c2-9cf2cc694c8a,COPTM001,PT MTG BALONG,KANTOR_PERUSAHAAN,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",fed83460-45db-4c15-9455-0a144fcd44e9,fed83460-45db-4c15-9455-0a144fcd44e9,CU-120,Cup 120 ML,120 ML,2,Cup,7,15000,105000,10000,35000,33.33333333333333,CASH,PAID,False,True,,,False,LATHIEF,14113256163455313330
7702ec4a-eba9-4e27-8929-9f96c738e3d9,TRX-2026-00127,2026-03-13 00:00:00,,,44afdb51-a4d9-42df-85c2-9cf2cc694c8a,44afdb51-a4d9-42df-85c2-9cf2cc694c8a,COPTM001,PT MTG BALONG,KANTOR_PERUSAHAAN,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",7dc69f73-0423-4334-8034-c3fd9ab9eb5b,7dc69f73-0423-4334-8034-c3fd9ab9eb5b,BO-220,Botol Mineral 220 ML,220ML,3,Botol,2,23000,46000,18000,10000,21.73913043478261,CASH,PAID,False,True,,,False,LATHIEF,14113256163455313330
75e5b7b6-be67-41d2-a7c0-4ed28186295f,TRX-2026-00128,2026-03-14 00:00:00,2026-03-14,0.0,8fc5c38f-5d46-4a4a-a052-32404e6536d5,8fc5c38f-5d46-4a4a-a052-32404e6536d5,BKKLI033,KLINIK GIGI DENTES GAMBIRAN,KLINIK,"YOGYAKARTA, YOGYAKARTA",859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,GA-19,Galon 19 Liter,19 Liter,1,Galon,1,12000,12000,5500,6500,54.166666666666664,CASH,PAID,False,True,DELIVERED,AB 8446 AY,True,AGUS SUYANTO,11266061864514639718
29bb52c1-aa13-41d6-abe4-7e6f66ea3de1,TRX-2026-00129,2026-03-13 00:00:00,,,91cb63bb-8fa3-4f8c-88a6-898d27e3eb46,91cb63bb-8fa3-4f8c-88a6-898d27e3eb46,COTOK012,TOKO AMANDA,TOKO,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",fed83460-45db-4c15-9455-0a144fcd44e9,fed83460-45db-4c15-9455-0a144fcd44e9,CU-120,Cup 120 ML,120 ML,2,Cup,5,14000,70000,10000,20000,28.57142857142857,CASH,PAID,False,True,,,False,LATHIEF,14113256163455313330
989de199-f841-4e34-9553-7e0fb8a4c08c,TRX-2026-00130,2026-03-14 00:00:00,2026-03-14,0.0,e6f9eecc-0fe8-418d-a84c-b27cf7f37c6d,e6f9eecc-0fe8-418d-a84c-b27cf7f37c6d,BRTOK154,TOKO KERAMIK ARTOMORO,TOKO,"YOGYAKARTA, YOGYAKARTA",859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,GA-19,Galon 19 Liter,19 Liter,1,Galon,3,11000,33000,5500,16500,50.0,CASH,PAID,False,True,DELIVERED,AB 8446 AY,True,AGUS SUYANTO,11266061864514639718
e731306b-228f-4ad3-83eb-234c5ea6c26d,TRX-2026-00131,2026-03-13 00:00:00,,,ed49441b-1247-48f7-a6ff-9c1efccd4cce,ed49441b-1247-48f7-a6ff-9c1efccd4cce,COTOK013,TOKO LUTFI,TOKO,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",fed83460-45db-4c15-9455-0a144fcd44e9,fed83460-45db-4c15-9455-0a144fcd44e9,CU-120,Cup 120 ML,120 ML,2,Cup,5,14000,70000,10000,20000,28.57142857142857,CASH,PAID,False,True,,,False,LATHIEF,14113256163455313330
771634d7-b835-43a0-9873-eba44dea561d,TRX-2026-00132,2026-03-13 00:00:00,,,9736f493-f26c-49ea-b51e-1cfd83bc284f,9736f493-f26c-49ea-b51e-1cfd83bc284f,COHOT002,HOTEL WIJAYA,HOTEL,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",8a0b539b-945a-480f-a8d6-15b316383d4f,8a0b539b-945a-480f-a8d6-15b316383d4f,BO-330,Botol Mineral 330 ML,330 ML,3,Botol,40,27000,1080000,25000,80000,7.4074074074074066,CASH,PAID,False,True,,,False,LATHIEF,14113256163455313330
09e66ce3-baaf-4e39-85c8-c9143c96a81a,TRX-2026-00133,2026-03-13 00:00:00,,,ed49441b-1247-48f7-a6ff-9c1efccd4cce,ed49441b-1247-48f7-a6ff-9c1efccd4cce,COTOK013,TOKO LUTFI,TOKO,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",7dc69f73-0423-4334-8034-c3fd9ab9eb5b,7dc69f73-0423-4334-8034-c3fd9ab9eb5b,BO-220,Botol Mineral 220 ML,220ML,3,Botol,5,20000,100000,18000,10000,10.0,CASH,PAID,False,True,,,False,LATHIEF,14113256163455313330
c6b7ee1a-2c22-4553-b9e4-a66b0588540c,TRX-2026-00134,2026-03-13 00:00:00,,,58042189-482a-4a46-bc45-01714e4940d4,58042189-482a-4a46-bc45-01714e4940d4,COTOK014,TOKO TINGKAT,TOKO,", ",ef3e0902-aa70-4c05-95b7-ddfbf2581efc,ef3e0902-aa70-4c05-95b7-ddfbf2581efc,BO-600,Botol Mineral 600 ML,600 ML,3,Botol,5,30000,150000,28000,10000,6.666666666666667,CASH,PAID,False,True,,,False,LATHIEF,14113256163455313330
13cea89e-4122-4930-bfbb-4ac79867f83a,TRX-2026-00135,2026-03-13 00:00:00,,,eb0b2c35-5f85-4b5c-9fb5-6e2db04df1e0,eb0b2c35-5f85-4b5c-9fb5-6e2db04df1e0,COPAS001,PASS SWALAYAN,TOKO,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",fed83460-45db-4c15-9455-0a144fcd44e9,fed83460-45db-4c15-9455-0a144fcd44e9,CU-120,Cup 120 ML,120 ML,2,Cup,10,14000,140000,10000,40000,28.57142857142857,CASH,PAID,False,True,,,False,LATHIEF,14113256163455313330
663f8448-4785-44f4-9123-100ab1bd1c4a,TRX-2026-00136,2026-03-13 00:00:00,,,d7be203d-5aab-4cd6-9ce8-a37640b07b7f,d7be203d-5aab-4cd6-9ce8-a37640b07b7f,COMUS001,MUSEUM ANAIA ALISHA,HOTEL,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",ef3e0902-aa70-4c05-95b7-ddfbf2581efc,ef3e0902-aa70-4c05-95b7-ddfbf2581efc,BO-600,Botol Mineral 600 ML,600 ML,3,Botol,15,29000,435000,28000,15000,3.4482758620689653,TRANSFER,PAID,False,True,,,False,LATHIEF,14113256163455313330
b6276bde-940b-425f-b22b-7d9e3a3d82b1,TRX-2026-00137,2026-03-14 00:00:00,2026-03-14,0.0,040f420b-1565-415e-b7ae-7eac59e1eba7,040f420b-1565-415e-b7ae-7eac59e1eba7,BDPER002,PERCETAKAN SUNRISE,LAINNYA,"YOGYAKARTA, YOGYAKARTA",859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,GA-19,Galon 19 Liter,19 Liter,1,Galon,2,12000,24000,5500,13000,54.166666666666664,CASH,PAID,False,True,DELIVERED,AB 8446 AY,True,AGUS SUYANTO,11266061864514639718
dac7ecee-d00f-425c-b9c7-67e855f6c27e,TRX-2026-00138,2026-03-14 00:00:00,2026-03-14,0.0,6cbceb0a-e7a2-47d9-b81e-ef9d0bf08d0b,6cbceb0a-e7a2-47d9-b81e-ef9d0bf08d0b,BOKAW002,KAWASAKI UMBULHARJO,SHOWROOM_BENGKEL,"YOGYAKARTA, YOGYAKARTA",859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,GA-19,Galon 19 Liter,19 Liter,1,Galon,1,10000,10000,5500,4500,45.0,CASH,PAID,False,True,DELIVERED,AB 8446 AY,True,AGUS SUYANTO,11266061864514639718
25ea400b-3c73-4f75-9d8d-4192cf4de791,TRX-2026-00139,2026-03-14 00:00:00,2026-03-14,0.0,8ee897f7-a4d5-4527-9c1c-740f40c1e67a,8ee897f7-a4d5-4527-9c1c-740f40c1e67a,BKKLI032,KLINIK ARDA,KLINIK,"YOGYAKARTA, YOGYAKARTA",859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,GA-19,Galon 19 Liter,19 Liter,1,Galon,2,11000,22000,5500,11000,50.0,TRANSFER,PENDING,False,False,PENDING,AB 8446 AY,False,AGUS SUYANTO,11266061864514639718
acf5f595-1240-42e4-885b-148dcb8b5db6,TRX-2026-00140,2026-03-14 00:00:00,2026-03-14,0.0,37253ba0-3820-40d3-ad8e-e8414b11e5ba,37253ba0-3820-40d3-ad8e-e8414b11e5ba,BFBAL006,BALE BEBEK,RESTORAN,"YOGYAKARTA, YOGYAKARTA",859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,GA-19,Galon 19 Liter,19 Liter,1,Galon,5,7000,35000,5500,7500,21.428571428571427,CASH,PAID,False,True,DELIVERED,AB 8446 AY,True,AGUS SUYANTO,11266061864514639718
58d2d307-d6ae-4368-b5f7-6ce520fb01b6,TRX-2026-00141,2026-03-14 00:00:00,2026-03-14,0.0,84d17d5d-87a4-4169-9723-be4627d52ed1,84d17d5d-87a4-4169-9723-be4627d52ed1,BHESQ008,ESQUE TIMBUL 18 IMOGIRI,CAFE,"YOGYAKARTA, YOGYAKARTA",859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,GA-19,Galon 19 Liter,19 Liter,1,Galon,4,5000,20000,5500,-2000,-10.0,TRANSFER,PENDING,False,False,PENDING,AB 8446 AY,False,AGUS SUYANTO,11266061864514639718
c6a05d25-32d3-4d97-9bd4-1ada37712dfd,TRX-2026-00142,2026-03-14 00:00:00,2026-03-14,0.0,b53968de-3cb0-465e-86bd-6df32153a9bf,b53968de-3cb0-465e-86bd-6df32153a9bf,BFPON002,PONDOK BAKARAN GIWANGAN,RESTORAN,"YOGYAKARTA, YOGYAKARTA",859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,GA-19,Galon 19 Liter,19 Liter,1,Galon,4,9500,38000,5500,16000,42.10526315789473,TRANSFER,PENDING,False,False,PENDING,AB 8446 AY,False,AGUS SUYANTO,11266061864514639718
fd9631b2-a04f-4c4e-bf19-f4372dafbc5f,TRX-2026-00143,2026-03-14 00:00:00,2026-03-14,0.0,c311911e-8214-4da8-b30e-e90476e7457f,c311911e-8214-4da8-b30e-e90476e7457f,BLOEL001,OELAM RESTO,RESTORAN,"BANTUL, YOGYAKARTA",859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,GA-19,Galon 19 Liter,19 Liter,1,Galon,7,10000,70000,5500,31500,45.0,CASH,PAID,False,True,DELIVERED,AB 8446 AY,True,AGUS SUYANTO,11266061864514639718
ed379eea-1669-41c6-88fe-48eee5a11667,TRX-2026-00144,2026-03-14 00:00:00,2026-03-14,0.0,63c11bba-ebeb-48a0-8f61-2475e99170b7,63c11bba-ebeb-48a0-8f61-2475e99170b7,COTOK015,TOKO BU HARTI,TOKO,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",fed83460-45db-4c15-9455-0a144fcd44e9,fed83460-45db-4c15-9455-0a144fcd44e9,CU-120,Cup 120 ML,120 ML,2,Cup,10,13000,130000,10000,30000,23.076923076923077,CASH,PAID,False,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
04416179-64c9-475c-a397-8b4cd51145f8,TRX-2026-00145,2026-03-14 00:00:00,2026-03-14,0.0,63c11bba-ebeb-48a0-8f61-2475e99170b7,63c11bba-ebeb-48a0-8f61-2475e99170b7,COTOK015,TOKO BU HARTI,TOKO,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",27870726-2a65-4793-9540-af1366770cdd,27870726-2a65-4793-9540-af1366770cdd,CU-240,Cup 240 ML,240ML,2,Cup,3,17000,51000,15000,6000,11.76470588235294,CASH,PAID,False,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
195a56da-041e-43ed-b1ba-eeef3502b202,TRX-2026-00146,2026-03-14 00:00:00,2026-03-14,0.0,228d8225-9301-4f25-b7f3-b365f8094102,228d8225-9301-4f25-b7f3-b365f8094102,BRTOK044,TOKO QITA MART,RUKO_SRC,", ",fed83460-45db-4c15-9455-0a144fcd44e9,fed83460-45db-4c15-9455-0a144fcd44e9,CU-120,Cup 120 ML,120 ML,2,Cup,15,13000,195000,10000,45000,23.076923076923077,CASH,PAID,False,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
55ce1392-06d1-4109-b7e3-9894d753102d,TRX-2026-00147,2026-03-14 00:00:00,2026-03-14,0.0,616d122d-1c27-4675-a917-fb7c81ecec50,616d122d-1c27-4675-a917-fb7c81ecec50,COTOK017,TOKO MJA,TOKO,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",fed83460-45db-4c15-9455-0a144fcd44e9,fed83460-45db-4c15-9455-0a144fcd44e9,CU-120,Cup 120 ML,120 ML,2,Cup,10,13000,130000,10000,30000,23.076923076923077,CASH,PAID,False,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
a86dcf61-1602-419b-aa31-e7ae58c33262,TRX-2026-00148,2026-03-14 00:00:00,2026-03-14,0.0,c525b842-75cd-4f5a-a618-c962109e449c,c525b842-75cd-4f5a-a618-c962109e449c,COTOK018,TOKO LARISSA,TOKO,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",fed83460-45db-4c15-9455-0a144fcd44e9,fed83460-45db-4c15-9455-0a144fcd44e9,CU-120,Cup 120 ML,120 ML,2,Cup,10,13000,130000,10000,30000,23.076923076923077,CASH,PAID,False,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
d48f19e4-ab93-418a-9031-12313c045e0a,TRX-2026-00149,2026-03-14 00:00:00,2026-03-14,0.0,70f8a511-713d-4704-919c-db6632e20794,70f8a511-713d-4704-919c-db6632e20794,COTOK019,TOKO MADANI,TOKO,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",fed83460-45db-4c15-9455-0a144fcd44e9,fed83460-45db-4c15-9455-0a144fcd44e9,CU-120,Cup 120 ML,120 ML,2,Cup,3,13000,39000,10000,9000,23.076923076923077,CASH,PAID,False,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
c2a4ed83-9f1b-4961-a2b6-3e4c589214a6,TRX-2026-00150,2026-03-14 00:00:00,2026-03-14,0.0,52b0ccde-233f-409a-99de-8aedef1a835d,52b0ccde-233f-409a-99de-8aedef1a835d,COTOK020,TOKO MUJI,TOKO,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",fed83460-45db-4c15-9455-0a144fcd44e9,fed83460-45db-4c15-9455-0a144fcd44e9,CU-120,Cup 120 ML,120 ML,2,Cup,10,13000,130000,10000,30000,23.076923076923077,CASH,PAID,False,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
254cfdbc-99bf-4a58-a584-7fa0d24a112f,TRX-2026-00151,2026-03-14 00:00:00,2026-03-14,0.0,e7913b4f-4372-4ae7-9aed-864d386a606c,e7913b4f-4372-4ae7-9aed-864d386a606c,COTOK021,TOKO 42 MART,TOKO,", ",fed83460-45db-4c15-9455-0a144fcd44e9,fed83460-45db-4c15-9455-0a144fcd44e9,CU-120,Cup 120 ML,120 ML,2,Cup,10,13000,130000,10000,30000,23.076923076923077,CASH,PAID,False,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
a5d32be4-35b0-42b3-afbc-fbd25b6eef53,TRX-2026-00152,2026-03-14 00:00:00,2026-03-14,0.0,6ed4e9f3-925a-4459-ad1b-12822f2b65bb,6ed4e9f3-925a-4459-ad1b-12822f2b65bb,BRTOK058,TOKO BUNDA MART,RUKO_SRC,", ",fed83460-45db-4c15-9455-0a144fcd44e9,fed83460-45db-4c15-9455-0a144fcd44e9,CU-120,Cup 120 ML,120 ML,2,Cup,10,13000,130000,10000,30000,23.076923076923077,CASH,PAID,False,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
210acc91-2bbf-488d-ac97-54340ed6d3e2,TRX-2026-00153,2026-03-14 00:00:00,2026-03-14,0.0,6193c4da-8524-40ee-baed-1a6a866bfcee,6193c4da-8524-40ee-baed-1a6a866bfcee,COCIT001,CITRA MART,TOKO,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",fed83460-45db-4c15-9455-0a144fcd44e9,fed83460-45db-4c15-9455-0a144fcd44e9,CU-120,Cup 120 ML,120 ML,2,Cup,50,13000,650000,10000,150000,23.076923076923077,CASH,PAID,False,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
6a9ee1e1-ff5f-438b-9514-515e83a8629a,TRX-2026-00154,2026-03-14 00:00:00,2026-03-14,0.0,1cdc07d2-6355-4f1c-b89d-347499df875e,1cdc07d2-6355-4f1c-b89d-347499df875e,COPAK006,PAK WALIDI,RUMAH_TANGGA,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",fed83460-45db-4c15-9455-0a144fcd44e9,fed83460-45db-4c15-9455-0a144fcd44e9,CU-120,Cup 120 ML,120 ML,2,Cup,5,13000,65000,10000,15000,23.076923076923077,CASH,PAID,False,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
4c1a362b-8418-4d4a-b68c-17f241d6eba3,TRX-2026-00155,2026-03-14 00:00:00,2026-03-14,0.0,1cdc07d2-6355-4f1c-b89d-347499df875e,1cdc07d2-6355-4f1c-b89d-347499df875e,COPAK006,PAK WALIDI,RUMAH_TANGGA,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",7dc69f73-0423-4334-8034-c3fd9ab9eb5b,7dc69f73-0423-4334-8034-c3fd9ab9eb5b,BO-220,Botol Mineral 220 ML,220ML,3,Botol,3,20000,60000,18000,6000,10.0,CASH,PAID,False,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
0670ed47-dde9-45e7-9744-98f796fd9118,TRX-2026-00156,2026-03-14 00:00:00,2026-03-14,0.0,ec1ffd5c-f54d-4522-92e5-dbcd57173e33,ec1ffd5c-f54d-4522-92e5-dbcd57173e33,COTOK022,TOKO ELIA GROSIR,TOKO,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",fed83460-45db-4c15-9455-0a144fcd44e9,fed83460-45db-4c15-9455-0a144fcd44e9,CU-120,Cup 120 ML,120 ML,2,Cup,20,13000,260000,10000,60000,23.076923076923077,CASH,PAID,False,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
8539c464-0dde-469f-af36-558a115df3db,TRX-2026-00157,2026-03-14 00:00:00,2026-03-14,0.0,5465f5e7-964d-4f88-86ef-8d6a2e59e3dd,5465f5e7-964d-4f88-86ef-8d6a2e59e3dd,COTOK023,TOKO FIKRUNISA,TOKO,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",fed83460-45db-4c15-9455-0a144fcd44e9,fed83460-45db-4c15-9455-0a144fcd44e9,CU-120,Cup 120 ML,120 ML,2,Cup,200,13000,2600000,10000,600000,23.076923076923077,CREDIT,PAID,True,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
4f0e9f10-bd50-447c-9bd1-82d02c331448,TRX-2026-00158,2026-03-14 00:00:00,2026-03-14,0.0,ee54af0b-6054-44ef-875d-cde5a451db61,ee54af0b-6054-44ef-875d-cde5a451db61,BRTOK136,TOKO TAZKIA CANDI,RUKO_SRC,", ",27870726-2a65-4793-9540-af1366770cdd,27870726-2a65-4793-9540-af1366770cdd,CU-240,Cup 240 ML,240ML,2,Cup,30,17000,510000,15000,60000,11.76470588235294,CASH,PAID,False,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
cac008fe-433d-4b93-900c-3cb265f71a39,TRX-2026-00159,2026-03-14 00:00:00,2026-03-14,0.0,ee54af0b-6054-44ef-875d-cde5a451db61,ee54af0b-6054-44ef-875d-cde5a451db61,BRTOK136,TOKO TAZKIA CANDI,RUKO_SRC,", ",fed83460-45db-4c15-9455-0a144fcd44e9,fed83460-45db-4c15-9455-0a144fcd44e9,CU-120,Cup 120 ML,120 ML,2,Cup,30,13000,390000,10000,90000,23.076923076923077,CASH,PAID,False,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
fcde5b27-242d-40f9-a555-c14ec8bf3bd8,TRX-2026-00160,2026-03-14 00:00:00,2026-03-14,0.0,2da80995-7abc-4a02-8910-0fd83ec5b702,2da80995-7abc-4a02-8910-0fd83ec5b702,COPAK007,PAK WAHYU KARANGJATI,RUMAH_TANGGA,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",7dc69f73-0423-4334-8034-c3fd9ab9eb5b,7dc69f73-0423-4334-8034-c3fd9ab9eb5b,BO-220,Botol Mineral 220 ML,220ML,3,Botol,10,20000,200000,18000,20000,10.0,CREDIT,PAID,True,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
9450bfcb-1345-48e3-8c2b-0a91e552cf73,TRX-2026-00161,2026-03-14 00:00:00,2026-03-14,0.0,2da80995-7abc-4a02-8910-0fd83ec5b702,2da80995-7abc-4a02-8910-0fd83ec5b702,COPAK007,PAK WAHYU KARANGJATI,RUMAH_TANGGA,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",8a0b539b-945a-480f-a8d6-15b316383d4f,8a0b539b-945a-480f-a8d6-15b316383d4f,BO-330,Botol Mineral 330 ML,330 ML,3,Botol,10,30000,300000,25000,50000,16.666666666666664,CREDIT,PAID,True,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
b0581f86-7b27-496f-8a85-ff790b199cf5,TRX-2026-00162,2026-03-14 00:00:00,2026-03-14,0.0,4291ed7d-98f8-4295-82dd-1a2839cc6984,4291ed7d-98f8-4295-82dd-1a2839cc6984,COLAT001,LATIF ARBAS,RUMAH_TANGGA,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",fed83460-45db-4c15-9455-0a144fcd44e9,fed83460-45db-4c15-9455-0a144fcd44e9,CU-120,Cup 120 ML,120 ML,2,Cup,4,13000,52000,10000,12000,23.076923076923077,CASH,PAID,False,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
ba818ce7-b286-4ea5-83f1-67c9b4e76c46,TRX-2026-00072,2026-03-12 00:00:00,2026-03-12,0.0,065b1cdb-4e81-4839-968a-cea1d6a10234,065b1cdb-4e81-4839-968a-cea1d6a10234,COTOK006,TOKO MU,TOKO,"Kabupaten Sleman, Daerah Istimewa Yogyakarta",fed83460-45db-4c15-9455-0a144fcd44e9,fed83460-45db-4c15-9455-0a144fcd44e9,CU-120,Cup 120 ML,120 ML,2,Cup,10,13000,130000,10000,30000,23.076923076923077,CREDIT,PAID,True,True,DELIVERED,AB 8839 UF,True,LATHIEF NUR S,8614204449232483068
2684df00-44f2-4471-9a49-54f8a387b9e0,TRX-2026-00163,2026-03-16 00:00:00,2026-03-16,0.0,648db366-b787-407e-8531-4501a101b102,648db366-b787-407e-8531-4501a101b102,BFSWA001,SWASANA TEMATA COFFEE,CAFE,"SLEMAN, DI Yogyakarta",859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,GA-19,Galon 19 Liter,19 Liter,1,Galon,5,7500,37500,5500,10000,26.666666666666668,CREDIT,PENDING,True,False,DELIVERED,AB 8098 PK,True,AKHMAD KHOIRUL BARIUSYAFI,6505198126358583090
35b43d7d-b514-4710-a749-cbc5f08011ab,TRX-2026-00164,2026-03-16 00:00:00,2026-03-16,0.0,fc079944-ccc8-49f4-8b18-091d1d6c1896,fc079944-ccc8-49f4-8b18-091d1d6c1896,BFBAL008,BALE BEBAKARAN UMBULHARJO,RESTORAN,", YOGYAKARTA",859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,GA-19,Galon 19 Liter,19 Liter,1,Galon,4,6500,26000,5500,4000,15.384615384615385,CASH,PAID,False,True,DELIVERED,AB 8098 PK,True,AKHMAD KHOIRUL BARIUSYAFI,6505198126358583090
a828018e-8502-4fc0-887e-96e16b6b53e9,TRX-2026-00165,2026-03-16 00:00:00,,,eb84ca27-6965-46e8-8faa-dff3e3dd3d38,eb84ca27-6965-46e8-8faa-dff3e3dd3d38,BHGRA001,GRAND PALACE HOTEL,HOTEL,"YOGYAKARTA, YOGYAKARTA",859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,GA-19,Galon 19 Liter,19 Liter,1,Galon,25,8000,200000,5500,62500,31.25,TRANSFER,PENDING,False,False,,,False,AGUS SUYANTO,11266061864514639718
5dbca0da-163c-4f70-b1e3-5694518f9f50,TRX-2026-00166,2026-03-16 00:00:00,2026-03-16,0.0,3a7024dd-98bd-4dd9-b158-2cdbdc95dfd8,3a7024dd-98bd-4dd9-b158-2cdbdc95dfd8,BFBAL007,BALE BEBAKARAN SUTOMO,RESTORAN,", YOGYAKARTA",859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,GA-19,Galon 19 Liter,19 Liter,1,Galon,5,6500,32500,5500,5000,15.384615384615385,CASH,PAID,False,True,DELIVERED,AB 8446 AY,True,AGUS SUYANTO,11266061864514639718
43b80cec-703a-403f-8694-187b017e3614,TRX-2026-00167,2026-03-16 00:00:00,2026-03-16,0.0,eb84ca27-6965-46e8-8faa-dff3e3dd3d38,eb84ca27-6965-46e8-8faa-dff3e3dd3d38,BHGRA001,GRAND PALACE HOTEL,HOTEL,"YOGYAKARTA, YOGYAKARTA",859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,GA-19,Galon 19 Liter,19 Liter,1,Galon,25,8000,200000,5500,62500,31.25,TRANSFER,PENDING,False,False,PENDING,AB 8446 AY,False,AGUS SUYANTO,11266061864514639718
983ef1e0-55fe-4302-af35-736b00b15bda,TRX-2026-00168,2026-03-16 00:00:00,2026-03-16,0.0,a7b63973-b1ae-46a2-bfa3-e390a2188e08,a7b63973-b1ae-46a2-bfa3-e390a2188e08,BFRMR012,RM RATA-RATA KUSUMANEGARA,RESTORAN,"YOGYAKARTA, YOGYAKARTA",859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,859ce3a9-14d2-4e7e-ac78-2e2ccf13bc09,GA-19,Galon 19 Liter,19 Liter,1,Galon,5,6500,32500,5500,5000,15.384615384615385,CASH,PAID,False,True,DELIVERED,AB 8446 AY,True,AGUS SUYANTO,11266061864514639718
